,Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
1028,1029,50,9492,5,5,1941,1950,368,359,768,968,408,1376,1,1,0,3,1,6,1,1,240,0,0,0,0,0,0,0,4,2007,-0.9556747727640611
1029,1030,160,1680,6,7,1972,1972,317,355,672,672,546,1218,0,1,1,3,1,7,0,1,264,0,28,0,0,0,0,0,5,2006,-0.7920344098821857
1030,1031,190,7082,5,8,1916,1995,0,686,686,948,980,1928,0,2,0,5,2,10,0,0,0,0,0,228,0,0,0,0,7,2006,-0.26335016057151134
1031,1032,75,15863,7,3,1920,1970,523,301,824,1687,998,3082,1,2,1,5,1,12,2,2,672,136,63,0,0,0,0,0,8,2009,0.20239548763074935
1032,1033,60,14541,8,7,1993,1993,1012,326,1338,1352,1168,2520,1,2,1,5,1,10,1,3,796,209,55,0,0,0,0,0,11,2006,1.624807872680897
1033,1034,20,8125,7,5,2002,2002,986,668,1654,1654,0,1654,1,2,0,3,1,6,0,3,900,0,136,0,0,0,0,0,2,2006,0.6177902549462791
1034,1035,30,6305,5,7,1938,1950,0,920,920,954,0,954,0,1,0,2,1,5,1,1,240,0,0,0,0,0,0,0,6,2007,-0.7700058994942409
1035,1036,20,11500,4,3,1957,1957,0,0,0,845,0,845,0,1,0,3,1,5,0,1,290,186,0,0,0,0,0,0,1,2009,-1.2200168974193981
1036,1037,20,12898,9,5,2007,2008,1022,598,1620,1620,0,1620,1,2,0,2,1,6,1,3,912,228,0,0,0,0,0,0,9,2009,1.694040333900152
1037,1038,60,9240,8,5,2001,2002,0,1055,1055,1055,1208,2263,0,2,1,3,1,7,1,2,905,0,45,0,0,189,0,0,9,2008,1.3352903075821942
1038,1039,160,1533,4,6,1970,2008,0,546,546,798,546,1344,0,1,1,3,1,6,1,0,0,0,0,0,0,0,0,0,5,2009,-1.056376534537523
1039,1040,180,1477,4,4,1970,1970,509,121,630,630,0,630,1,1,0,1,1,3,0,1,286,0,0,0,0,0,0,0,4,2009,-1.2703677783061291
1040,1041,20,13125,5,4,1957,2000,168,284,1134,1803,0,1803,1,2,0,3,1,8,1,2,484,0,0,0,0,0,0,0,1,2006,-0.326288761679925
1041,1042,60,9130,6,8,1966,2000,400,336,800,800,832,1632,0,1,1,4,1,7,0,2,484,0,40,0,0,0,0,0,7,2008,-0.09970979768963598
1042,1043,120,5381,6,5,2005,2005,900,406,1306,1306,0,1306,1,2,0,1,1,5,1,2,624,170,63,0,0,0,0,0,8,2009,0.18980776740906663
1043,1044,60,11839,7,5,1990,1990,1085,390,1475,1532,797,2329,1,2,1,4,1,10,1,2,514,192,121,0,0,0,0,0,5,2008,1.0241218637021974
1044,1045,20,9600,8,5,1981,1981,1104,1420,2524,2524,0,2524,1,2,1,4,1,9,1,2,542,474,120,0,0,0,0,0,7,2009,1.2220008255870498
1045,1046,20,13680,3,5,1955,1955,0,0,0,1733,0,1733,0,2,0,4,1,8,1,2,452,0,0,0,0,0,0,0,6,2009,-0.5201396530938389
1046,1047,60,16056,9,5,2005,2006,240,1752,1992,1992,876,2868,0,3,1,4,1,11,1,3,716,214,108,0,0,0,0,0,7,2006,4.728700512663645
1047,1048,20,9245,5,5,1994,1995,686,304,990,990,0,990,0,1,0,3,1,5,0,2,672,0,0,0,0,0,0,0,2,2008,-0.4521659638967522
1048,1049,20,21750,5,4,1960,2006,0,0,0,1771,0,1771,0,1,0,3,1,9,1,2,336,0,0,0,0,0,0,0,11,2009,-0.8297975705472338
1049,1050,20,11100,4,7,1946,2006,0,0,0,930,0,930,0,1,0,2,1,6,0,1,308,0,0,0,0,0,0,0,4,2010,-1.2086879492198837
1050,1051,20,8993,7,5,2007,2007,0,1302,1302,1302,0,1302,0,2,0,3,1,6,0,2,436,0,22,0,0,0,0,0,8,2007,-0.05584159271707169
1051,1052,20,11175,7,5,2007,2007,0,1316,1316,1316,0,1316,0,2,0,3,1,6,1,2,440,0,20,0,0,0,0,0,10,2007,0.24193351684705477
1052,1053,60,9500,6,6,1964,1978,442,374,816,1127,850,1977,0,1,1,4,1,9,1,2,540,0,52,0,0,0,0,0,6,2007,-0.20041155946309774
1053,1054,20,8562,5,6,1957,2002,383,833,1216,1526,0,1526,0,1,0,4,1,7,1,1,364,116,78,0,0,0,0,0,5,2010,-0.45845982400759355
1054,1055,60,11367,8,5,2002,2002,932,133,1065,1091,898,1989,1,2,1,3,1,7,1,2,586,199,60,0,0,0,0,0,11,2006,0.9324832604883472
1055,1056,20,11361,6,5,1976,1976,644,549,1193,1523,0,1523,0,2,0,3,1,7,1,2,478,0,0,0,0,189,0,0,5,2008,-0.01159575613785692
1056,1057,120,7052,7,5,2005,2005,659,705,1364,1364,0,1364,1,2,0,2,1,6,1,2,484,192,36,0,0,0,0,0,6,2006,0.062042407158987
1057,1058,60,29959,7,6,1994,1994,595,378,973,979,871,1850,0,2,1,3,1,7,1,2,467,168,98,0,0,0,0,0,1,2009,0.8443692189365681
1058,1059,60,11308,9,5,2008,2008,936,168,1104,1130,1054,2184,1,2,1,3,1,10,1,3,836,0,102,0,0,0,0,0,7,2009,1.939500878222965
1059,1060,50,11275,6,7,1932,1950,297,0,854,1096,895,1991,0,1,1,3,1,7,1,2,432,0,0,19,0,0,0,0,3,2007,0.49191305272945196
1060,1061,120,4920,8,5,2001,2001,616,722,1338,1338,0,1338,1,2,0,2,1,6,0,2,582,0,0,170,0,0,0,0,4,2010,0.41009287128851424
1061,1062,30,18000,3,4,1935,1950,0,894,894,894,0,894,0,1,0,2,1,6,0,3,1248,0,20,0,0,0,0,560,8,2008,-1.2577800580844463
1062,1063,190,13600,5,5,1900,1950,0,662,662,1422,915,2337,0,2,0,5,2,10,0,2,560,0,57,0,0,0,0,0,9,2007,-1.1444905760893018
1063,1064,30,6000,6,6,1925,1980,397,706,1103,1103,0,1103,0,1,0,2,1,5,1,2,440,166,120,0,0,0,0,0,7,2006,-0.8864423115448061
1064,1065,20,11000,5,6,1966,1966,740,184,1154,1154,0,1154,0,1,1,3,1,6,1,2,480,0,58,0,0,0,0,0,11,2009,-0.3388764819016077
1065,1066,60,14000,7,5,1996,1997,1201,105,1306,1306,954,2260,1,2,1,3,1,7,0,2,533,296,44,0,0,0,0,0,4,2010,1.8513868366711859
1066,1067,60,7837,6,7,1993,1994,0,799,799,799,772,1571,0,2,1,3,1,7,1,2,380,0,40,0,0,0,0,0,5,2009,-0.03677119658122236
1067,1068,60,9760,6,6,1964,1964,674,0,780,798,813,1611,1,1,1,4,1,7,0,2,442,328,128,0,0,189,0,0,6,2008,-0.16390717082021786
1068,1069,160,3964,6,4,1973,1973,837,105,942,1291,1230,2521,1,2,1,5,1,10,1,2,576,728,20,0,0,0,0,0,6,2006,-0.37160455447798274
1069,1070,45,9600,5,7,1949,2003,220,625,845,893,0,893,0,1,0,2,1,4,0,2,576,0,0,0,0,0,0,0,5,2007,-0.5780431661135794
1070,1071,20,10152,5,5,1956,1956,586,462,1048,1048,0,1048,1,1,0,3,1,6,0,1,286,0,20,0,0,192,0,0,6,2007,-0.5780431661135794
1071,1072,60,11700,6,6,1968,1968,298,429,727,829,727,1556,0,1,1,4,1,8,0,2,441,0,0,0,0,0,0,0,5,2009,-0.3388764819016077
1072,1073,50,7585,5,3,1948,1950,0,810,810,1002,454,1456,1,1,0,4,1,7,1,1,280,0,0,0,0,0,0,0,8,2006,-1.1256089957567779
1073,1074,60,7950,6,6,1977,1977,535,155,690,698,728,1426,0,1,1,3,1,6,0,2,440,252,0,0,0,0,0,0,7,2009,-0.2696440206823527
1074,1075,20,8556,7,5,2006,2006,0,1240,1240,1240,0,1240,0,2,0,2,1,5,0,3,826,140,93,0,0,0,0,0,5,2007,0.16463232696570118
1075,1076,70,13125,7,6,1940,1984,410,390,800,960,780,1740,0,1,1,3,1,6,2,1,240,0,0,0,0,0,0,0,7,2007,0.4856191926186106
1076,1077,50,10800,5,8,1936,1989,626,170,796,1096,370,1466,0,2,0,3,1,7,1,2,566,436,21,0,0,0,0,500,4,2006,-0.13747295835468415
1077,1078,20,15870,5,5,1969,1969,75,230,1096,1096,0,1096,1,1,0,3,1,6,0,1,299,240,32,0,0,0,0,0,3,2006,-0.5302098292711851
1078,1079,120,4435,6,5,2004,2004,662,186,848,848,0,848,1,1,0,1,1,3,1,2,420,140,0,0,0,0,0,0,5,2006,-0.3149598134804105
1079,1080,20,8775,5,5,1994,1994,495,495,990,990,0,990,0,1,0,3,1,5,0,1,299,0,64,0,0,0,0,0,4,2007,-0.6913326481087239
1080,1081,20,11040,6,7,1971,2004,656,602,1258,1258,0,1258,0,2,0,3,1,5,0,2,528,55,0,0,216,0,0,0,10,2008,-0.4521659638967522
1081,1082,20,7500,5,5,1963,1963,824,216,1040,1040,0,1040,1,1,1,3,1,5,0,1,308,0,0,220,0,0,0,0,6,2010,-0.6032186065569448
1082,1083,20,8749,7,5,2002,2002,0,1459,1459,1459,0,1459,0,2,0,3,1,6,1,2,527,192,39,0,0,0,0,0,9,2007,0.13945688652233573
1083,1084,20,8800,6,6,1964,1964,553,698,1251,1251,0,1251,1,1,0,3,1,6,2,1,461,0,116,0,0,0,0,700,3,2006,-0.26335016057151134
1084,1085,60,13031,6,5,1995,1996,592,99,691,691,807,1498,0,2,1,3,1,6,1,2,409,315,44,0,0,0,0,0,7,2006,0.08281214552476349
1085,1086,85,9069,6,6,1992,1992,747,189,936,996,0,996,1,1,0,2,1,5,0,2,564,120,0,0,0,0,0,0,4,2010,-0.42699052345338673
1086,1087,160,1974,4,5,1973,1973,334,212,546,546,546,1092,0,1,1,3,1,6,0,1,286,120,96,0,0,0,0,0,5,2010,-1.2263107575302397
1087,1088,60,10574,8,5,2005,2006,0,1082,1082,1082,871,1953,0,2,1,3,1,9,1,3,1043,160,50,0,0,0,0,0,5,2009,0.894720099823299
1088,1089,160,2522,7,5,2004,2004,0,970,970,970,739,1709,0,2,0,3,1,7,0,2,380,0,40,0,0,0,0,0,4,2006,-0.5465738655593726
1089,1090,120,3316,8,5,2005,2005,1039,208,1247,1247,0,1247,1,1,1,1,1,4,1,2,550,0,84,0,0,0,0,0,4,2006,0.20239548763074935
1090,1091,90,8544,3,4,1950,1950,0,0,0,1040,0,1040,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,6,2009,-1.107986187446422
1091,1092,160,2160,7,5,1999,2000,510,90,600,624,628,1252,1,2,1,2,1,4,0,2,462,0,48,0,0,0,0,0,3,2008,-0.26335016057151134
1092,1093,50,8400,6,5,1925,1950,423,758,1181,1390,304,1694,0,2,0,4,1,7,1,2,576,342,0,128,0,0,0,0,6,2008,-0.5591615857810553
1093,1094,20,9230,5,8,1965,1998,661,203,864,1200,0,1200,1,1,1,1,1,6,0,2,884,0,64,0,0,0,0,0,10,2006,-0.4395782436750695
1094,1095,20,5868,5,7,1956,2000,248,448,936,936,0,936,1,1,0,2,1,4,0,1,308,0,0,80,0,160,0,0,5,2010,-0.6535694874436757
1095,1096,20,9317,6,5,2006,2006,24,1290,1314,1314,0,1314,0,2,0,3,1,6,1,2,440,0,22,0,0,0,0,0,3,2007,-0.05650874188882087
1096,1097,70,6882,6,7,1914,2006,0,684,684,773,582,1355,0,1,1,3,1,7,0,0,0,136,0,115,0,0,0,0,3,2007,-0.6787449278870412
1097,1098,120,3696,8,5,1986,1986,0,1074,1074,1088,0,1088,0,1,1,2,1,5,0,2,461,0,74,137,0,0,0,0,10,2007,-0.13747295835468415
1098,1099,50,6000,4,6,1936,1950,672,0,672,757,567,1324,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,7,2009,-0.6661572076653585
1099,1100,20,11880,7,5,1978,1978,704,567,1271,1601,0,1601,0,2,0,3,1,7,1,2,478,0,0,0,0,0,0,0,4,2009,-0.30111332123655954
1100,1101,30,8400,2,5,1920,1950,290,0,290,438,0,438,0,1,0,1,1,3,0,1,246,0,0,0,0,0,0,0,1,2009,-1.5221221827397835
1101,1102,20,9758,5,5,1971,1971,412,251,950,950,0,950,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,7,2007,-0.7731528295496616
1102,1103,20,7000,5,7,1960,2002,588,422,1010,1134,0,1134,0,1,0,2,1,6,0,1,254,0,16,0,0,0,0,0,4,2007,-0.5780431661135794
1103,1104,20,8910,6,6,1959,1959,655,0,655,1194,0,1194,0,1,0,3,1,6,1,2,539,0,0,192,0,0,0,0,7,2006,-0.2696440206823527
1104,1105,160,2016,5,5,1970,1970,0,630,630,630,672,1302,0,2,1,3,1,6,0,2,440,0,0,0,0,0,0,0,4,2007,-0.9430870525423783
1105,1106,60,12256,8,5,1994,1995,1032,431,1463,1500,1122,2622,1,2,1,3,1,9,2,2,712,186,32,0,0,0,0,0,4,2010,1.8136236760061377
1106,1107,20,10357,7,5,1990,1991,738,172,910,1442,0,1442,1,2,0,3,1,6,1,2,719,0,244,0,0,0,0,0,5,2007,-0.012854528160025193
1107,1108,60,23257,7,5,2006,2006,0,868,868,887,1134,2021,0,2,1,3,1,9,1,2,422,0,100,0,0,0,0,0,9,2006,1.180776041861039
1108,1109,60,8063,6,5,2000,2000,0,924,924,948,742,1690,0,2,1,3,1,7,1,2,463,100,48,0,0,0,0,0,11,2007,0.0009919640838258012
1109,1110,20,11362,8,5,2004,2005,1039,797,1836,1836,0,1836,1,2,0,3,1,7,1,3,862,125,185,0,0,0,0,0,3,2009,1.2471762660304153
1110,1111,60,8000,6,5,1995,1996,219,554,773,773,885,1658,1,2,1,3,1,8,1,2,431,224,84,0,0,0,0,0,6,2008,0.08910600563560485
1111,1112,60,10480,7,6,1976,1976,403,400,803,1098,866,1964,0,2,1,4,1,8,1,2,483,0,69,0,0,0,0,0,9,2008,0.3030972494042111
1112,1113,20,7100,5,7,1957,1957,708,108,816,816,0,816,1,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,7,2006,-0.6422405392441612
1113,1114,20,8923,5,7,1953,2006,643,365,1008,1008,0,1008,1,1,0,2,1,6,0,1,240,0,18,0,0,0,0,0,5,2007,-0.5843370262244207
1114,1115,20,5400,5,7,1954,2000,415,418,833,833,0,833,0,1,0,2,1,4,0,1,326,0,0,0,0,0,0,0,8,2006,-0.8046221301038684
1115,1116,20,12085,8,5,2007,2007,1004,730,1734,1734,0,1734,1,2,0,3,1,7,1,3,928,0,0,0,0,0,0,0,11,2007,1.7255096344543586
1116,1117,80,7750,8,5,2002,2002,353,55,408,779,640,1419,1,2,1,3,1,7,1,2,527,120,0,0,0,0,0,0,3,2009,0.04001389677104224
1117,1118,20,9764,5,7,1967,2003,702,192,894,894,0,894,1,1,0,3,1,5,0,2,450,0,0,0,0,0,0,0,5,2008,-0.640981767221993
1118,1119,80,13825,5,6,1958,1987,0,533,533,1021,580,1601,0,1,0,3,1,6,0,1,300,280,34,0,0,0,0,0,12,2008,-0.5151045650051658
1119,1120,20,7560,5,5,1959,1959,369,671,1040,1040,0,1040,0,1,0,3,1,6,0,1,286,140,0,252,0,0,0,0,7,2006,-0.5944072024017669
1120,1121,30,8263,6,5,1920,1950,0,1012,1012,1012,0,1012,0,1,0,2,1,6,1,1,308,0,22,112,0,0,0,0,5,2007,-0.7869993217935126
1121,1122,20,10084,7,5,2005,2006,24,1528,1552,1552,0,1552,0,2,0,3,1,7,0,3,782,144,20,0,0,0,0,0,7,2006,0.40254023915550463
1122,1123,20,8926,4,3,1956,1956,0,672,672,960,0,960,0,1,0,3,1,5,0,1,288,64,0,0,0,160,0,0,10,2009,-0.8675607312122819
1123,1124,20,9405,5,9,1947,2008,0,698,698,698,0,698,0,1,0,2,1,4,0,0,0,0,200,0,0,0,0,0,6,2009,-0.7920344098821857
1124,1125,80,9125,7,5,1992,1992,0,384,384,812,670,1482,0,2,1,3,1,7,1,2,392,100,25,0,0,0,0,0,7,2007,-0.21425805170694873
1125,1126,20,10434,4,5,1955,1955,0,1005,1005,1005,0,1005,0,1,0,2,1,5,1,2,672,0,0,0,0,0,0,0,11,2009,-0.8297975705472338
1126,1127,120,3684,7,5,2007,2007,0,1373,1373,1555,0,1555,0,2,0,2,1,7,1,3,660,143,20,0,0,0,0,0,6,2009,-0.08712207746795325
1127,1128,20,14572,7,5,2004,2004,1300,230,1530,1530,0,1530,1,2,0,3,1,7,1,3,630,144,36,0,0,0,0,0,11,2007,0.9828341413750781
1128,1129,60,11796,7,5,2004,2005,0,847,847,847,1112,1959,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,7,2007,0.4289744516210383
1129,1130,90,7200,5,5,1980,1980,936,0,936,936,0,936,1,1,0,2,1,4,0,2,672,49,0,0,0,0,0,0,8,2007,-0.5151045650051658
1130,1131,50,7804,4,3,1928,1950,622,500,1122,1328,653,1981,1,2,0,4,1,7,2,2,576,431,44,0,0,0,0,0,12,2009,-0.5780431661135794
1131,1132,20,10712,5,5,1991,1992,212,762,974,974,0,974,0,1,0,3,1,5,0,0,0,0,28,0,0,0,0,0,9,2007,-1.1004335553134124
1132,1133,70,9900,6,4,1880,1950,0,1008,1008,1178,1032,2210,0,2,0,5,1,8,0,1,205,0,48,0,0,0,0,0,5,2007,-0.798328269993027
1133,1134,60,9828,8,5,1995,1995,584,544,1128,1142,878,2020,0,2,1,3,1,8,1,2,466,0,155,0,0,0,0,0,6,2009,0.737373597052265
1134,1135,60,8773,6,5,1997,1997,0,916,916,916,684,1600,0,2,1,3,1,7,1,2,460,100,38,0,0,0,0,0,8,2007,-0.15006067857636685
1135,1136,30,6180,6,5,1926,1950,0,960,960,986,0,986,0,1,0,2,1,5,1,1,180,0,128,0,0,0,0,0,5,2007,-0.9934379334291092
1136,1137,50,9600,6,5,1950,1950,280,752,1032,1032,220,1252,0,1,0,3,1,6,0,1,288,0,0,96,0,0,0,0,4,2008,-0.7794466896605029
1137,1138,50,6342,5,8,1875,1996,0,780,780,780,240,1020,0,1,0,2,1,6,0,0,0,0,0,176,0,0,0,0,5,2010,-1.094139695202571
1138,1139,20,9819,6,5,1977,1977,1567,0,1567,1567,0,1567,1,2,0,2,1,5,2,2,714,264,32,0,0,0,0,0,5,2009,0.18980776740906663
1139,1140,30,8731,5,5,1920,1950,645,270,915,1167,0,1167,0,1,0,3,1,6,1,2,495,0,0,216,0,126,0,0,5,2007,-0.4647536841184349
1140,1141,20,7350,5,7,1951,1951,852,100,952,952,0,952,1,1,0,2,1,4,0,2,840,0,0,0,0,0,0,0,6,2008,-0.5276922852268485
1141,1142,60,10304,5,7,1976,1976,381,399,780,1088,780,1868,1,2,1,4,1,9,1,2,484,448,96,0,0,0,0,0,10,2009,0.2086893477415907
1142,1143,60,9965,8,5,2006,2007,1150,316,1466,1466,1362,2828,1,3,0,4,1,11,1,3,1052,125,144,0,0,0,0,0,4,2007,3.0707592945455913
1143,1144,20,9000,5,3,1959,1959,288,718,1006,1006,0,1006,0,1,0,3,1,5,0,0,0,0,24,0,0,0,0,0,7,2008,-1.2703677783061291
1144,1145,190,12180,4,4,1941,1950,348,324,672,672,252,924,1,1,0,2,1,5,0,1,280,0,0,0,0,0,0,0,7,2010,-1.2703677783061291
1145,1146,50,6240,5,6,1928,1950,0,1042,1042,1042,534,1576,0,1,0,3,1,8,1,1,225,0,0,0,0,0,0,0,8,2006,-0.4018150830100213
1146,1147,20,11200,6,5,1985,1985,1258,40,1298,1298,0,1298,1,2,0,3,1,5,1,2,403,165,26,0,0,0,0,0,5,2006,-0.01159575613785692
1147,1148,70,12000,7,7,1941,1950,275,429,704,860,704,1564,0,1,1,3,1,7,1,1,234,0,0,0,0,0,0,0,7,2009,-0.08082821735711189
1148,1149,50,5700,7,7,1926,1950,0,572,572,572,539,1111,0,1,0,2,1,5,1,1,288,0,0,176,0,0,0,0,8,2008,-0.8058809021260367
1149,1150,70,9000,7,9,1920,1988,624,26,650,832,650,1482,0,1,0,3,1,7,0,2,324,0,0,0,0,0,0,0,7,2009,-0.4773414043401176
1150,1151,20,8280,6,5,1950,1950,0,932,932,932,0,932,0,1,0,2,1,4,1,1,306,0,0,214,0,0,0,0,11,2007,-0.7165080885520894
1151,1152,20,17755,5,4,1959,1959,176,1290,1466,1466,0,1466,0,1,1,3,1,6,2,2,528,0,140,0,0,100,0,0,11,2006,-0.39048613481050687
1152,1153,20,14115,6,7,1956,2004,296,230,1073,1811,0,1811,0,1,0,2,1,6,1,2,470,0,0,280,0,0,0,0,7,2006,0.6177902549462791
1153,1154,30,5890,6,8,1930,2007,538,278,816,816,0,816,0,1,0,2,1,5,0,1,432,0,0,96,0,0,0,0,6,2008,-0.7605651093279788
1154,1155,60,13700,7,6,1965,1988,454,410,864,902,918,1820,0,1,2,4,1,8,2,2,492,60,84,0,0,273,0,0,5,2008,0.2628165446948264
1155,1156,20,10768,5,8,1976,2004,1157,280,1437,1437,0,1437,1,2,0,3,1,6,1,2,528,0,21,0,0,180,0,0,7,2007,0.4667376122860865
1156,1157,80,9350,5,8,1965,1999,633,586,1219,1265,0,1265,0,2,0,3,1,6,1,2,502,0,92,0,96,0,0,0,10,2008,-0.012854528160025193
1157,1158,120,5001,7,5,2007,2008,904,410,1314,1314,0,1314,1,2,0,2,1,6,1,2,626,172,62,0,0,0,0,0,7,2009,0.6177902549462791
1158,1159,20,11932,8,5,2007,2008,0,1580,1580,1580,0,1580,0,2,0,3,1,7,0,3,830,0,24,0,0,0,0,0,6,2008,0.6823400842430681
1159,1160,60,9120,6,6,1974,1974,442,459,901,943,933,1876,0,2,1,4,1,8,1,2,540,0,69,0,0,0,0,0,7,2008,0.05134284497055669
1160,1161,160,2280,6,5,1978,1978,311,544,855,855,601,1456,0,2,1,3,1,7,1,2,440,26,0,0,0,0,0,0,7,2010,-0.4395782436750695
1161,1162,20,14778,6,7,1954,2006,728,568,1296,1640,0,1640,1,1,0,3,1,7,1,2,924,108,0,0,216,0,0,0,11,2008,0.5422639336161829
1162,1163,20,8724,5,5,1968,1968,492,402,894,894,0,894,0,1,0,3,1,5,1,2,450,0,0,0,0,0,0,0,5,2007,-0.6535694874436757
1163,1164,90,12900,4,4,1969,1969,1198,0,1198,1258,0,1258,2,0,2,0,2,6,0,2,400,120,0,0,0,0,0,0,1,2008,-0.9058399884064191
1164,1165,80,16157,5,7,1978,1978,680,289,1360,1432,0,1432,1,1,1,2,1,5,1,2,588,168,180,0,0,0,0,0,6,2007,0.16463232696570118
1165,1166,20,9541,7,5,2009,2009,0,1502,1502,1502,0,1502,0,2,0,3,1,7,0,2,644,0,114,0,0,0,0,0,9,2009,0.6576933280490134
1166,1167,20,10475,8,5,2008,2008,0,1694,1694,1694,0,1694,0,2,0,3,1,7,0,3,776,160,33,0,0,0,0,0,2,2010,0.8110117603491089
1167,1168,60,10852,6,5,2000,2000,786,173,959,959,712,1671,1,2,1,3,1,7,1,2,472,0,38,0,0,0,0,0,2,2006,-0.09970979768963598
1168,1169,70,13728,6,7,1935,1986,626,501,1127,1236,872,2108,0,2,0,4,1,7,2,2,540,0,0,0,0,90,0,0,7,2008,0.6807288560546928
1169,1170,60,35760,10,5,1995,1996,1387,543,1930,1831,1796,3627,1,3,1,4,1,10,1,3,807,361,76,0,0,0,0,0,7,2006,5.589939742510954
1170,1171,80,9880,6,6,1977,1977,522,574,1096,1118,0,1118,1,1,0,3,1,6,1,1,358,203,0,0,0,0,576,0,7,2008,-0.12488523813300141
1171,1172,20,9120,6,6,1958,1958,662,599,1261,1261,0,1261,1,1,0,3,1,6,1,2,433,0,0,0,0,288,0,1400,11,2008,-0.2255869999064632
1172,1173,160,4017,7,5,2006,2007,0,625,625,625,625,1250,0,2,1,2,1,5,0,2,625,0,54,0,0,0,0,0,3,2008,-0.11355628993348696
1173,1174,50,18030,5,6,1946,1994,152,977,1598,1636,971,3086,0,3,0,3,1,12,1,0,0,122,0,0,0,0,0,0,3,2007,0.24645250840663888
1174,1175,70,16560,6,8,1932,1950,503,449,952,1170,1175,2345,0,2,1,4,1,9,1,2,360,0,0,0,0,0,0,0,7,2006,0.7310797369414237
1175,1176,50,10678,8,5,1992,2000,700,983,1683,2129,743,2872,0,2,1,4,1,9,1,2,541,0,33,0,0,0,0,0,4,2007,1.310114867138829
1176,1177,20,6951,5,5,1984,1985,658,218,876,923,0,923,1,1,0,3,1,5,0,1,264,362,0,0,0,0,0,0,10,2008,-0.7731528295496616
1177,1178,50,3950,6,8,1926,2004,468,350,818,818,406,1224,0,1,0,3,1,5,0,1,210,0,0,116,0,0,0,0,12,2009,-0.8297975705472338
1178,1179,50,7681,5,6,1921,1950,0,731,731,820,523,1343,0,1,1,3,1,7,1,1,186,192,0,102,0,0,0,0,7,2009,-0.3275475337020932
1179,1180,20,8335,5,5,1954,1954,0,0,0,1124,0,1124,0,1,0,3,1,5,1,0,0,0,36,190,0,0,0,0,4,2006,-1.1067274154242537
1180,1181,60,11170,7,5,1990,1991,1216,0,1216,1298,1216,2514,0,2,1,4,1,8,0,2,693,0,0,0,0,0,0,0,4,2006,0.8695446593799336
1181,1182,120,5587,8,5,2008,2008,1480,120,1600,1652,0,1652,1,2,0,2,1,5,1,2,482,162,53,0,153,0,0,0,11,2008,2.6632947909697213
1182,1183,60,15623,10,5,1996,1996,2096,300,2396,2411,2065,4476,1,3,1,4,1,10,2,3,813,171,78,0,0,0,555,0,7,2007,7.100466169112881
1183,1184,30,10800,5,6,1920,1950,821,299,1120,1130,0,1130,1,1,0,2,1,5,1,2,720,229,0,0,0,0,0,0,6,2006,-0.7668589694388203
1184,1185,20,35133,5,4,1963,1963,1159,413,1572,1572,0,1572,1,1,1,3,1,5,2,3,995,0,263,0,0,263,0,0,5,2007,0.07274196934741732
1185,1186,50,9738,5,7,1924,1950,392,392,784,949,272,1221,1,1,0,4,1,7,0,1,392,0,0,236,0,0,0,0,3,2006,-0.9569335447862293
1186,1187,190,10615,3,5,1900,1970,440,538,978,1014,685,1699,1,2,0,3,2,7,0,2,420,0,74,0,0,0,0,0,8,2009,-1.0815519749808882
1187,1188,20,12461,8,5,1994,1995,1456,168,1624,1624,0,1624,1,2,0,2,1,5,1,3,757,0,114,192,0,0,0,0,7,2006,1.0205973020401262
1188,1189,60,8935,7,5,2002,2002,0,831,831,831,829,1660,0,2,1,3,1,7,0,2,493,144,68,0,0,0,0,0,7,2009,0.1772200471873839
1189,1190,60,7500,7,5,1999,1999,0,994,994,1028,776,1804,0,2,1,3,1,7,1,2,442,140,60,0,0,0,0,0,6,2010,0.10169372585728757
1190,1191,190,32463,4,4,1961,1975,1159,90,1249,1622,0,1622,1,1,0,3,1,7,1,4,1356,439,0,0,0,0,0,0,3,2007,-0.16264839879804957
1191,1192,160,2645,8,5,1999,2000,0,776,776,764,677,1441,0,2,1,2,1,5,0,2,492,206,0,0,0,0,0,0,11,2007,-0.08712207746795325
1192,1193,50,9600,5,8,1925,1994,0,702,702,842,630,1472,0,1,0,3,1,6,0,1,250,0,0,84,0,0,0,0,7,2007,-0.7039203683304066
1193,1194,120,4500,6,5,1999,1999,883,341,1224,1224,0,1224,1,2,0,2,1,5,0,2,402,0,304,0,0,0,0,0,6,2009,-0.20041155946309774
1194,1195,60,9364,6,7,1969,1969,371,292,663,663,689,1352,0,1,1,4,1,7,0,1,299,379,36,0,0,0,0,0,3,2010,-0.2885256010148768
1195,1196,60,8029,6,5,2005,2005,0,728,728,728,728,1456,0,2,1,3,1,8,0,2,400,100,24,0,0,0,0,0,7,2008,-0.06194663702458781
